"id","invoice_id","product_id","product_name","remark","qty","price","dis","order_date","profit"
"2934","364","0","GEARBOX MOUNTING",,"2","120","0.00","2024-11-07","0"
"2935","364","0","FRONT DISC ORI",,"2","439","0.00","2024-11-07","0"
"2936","364","0","FRONT WEAR SENSOR",,"1","37","0.00","2024-11-07","0"
"2937","364","0","REAR DISC ORI",,"2","382","0.00","2024-11-07","0"
"2938","364","0","REAR WEAR SENSOR",,"1","37","0.00","2024-11-07","0"
"2939","364","0","FRONT BRAKE PAD OEM",,"1","260","0.00","2024-11-07","0"
"2940","364","0","REAR BRAKE PAD OEM",,"1","210","0.00","2024-11-07","0"
"2941","364","0","RIM REPAIR ",,"2","75","0.00","2024-11-07","0"
"2942","364","0","LABOUR FOR CHASSIS",,"1","900","0.00","2024-11-07","0"
"2943","360","0","DRIVESHAFT ORI - 1 PAIR",,"1","2480","0.00","2024-11-05","0"
"2944","360","0","REAR ARM BUSH - 1 PAIR",,"1","380","0.00","2024-11-05","0"
"2945","360","0","LABOUR MACHINE SHOP - TO PUMP BUSH",,"1","100","0.00","2024-11-05","0"
"2946","359","0","CATALYTIC CONVERTER TOP REMAKE",,"1","280","0.00","2024-11-02","0"
"2947","359","0","CATALYTIC CONVERTER BOTTOM REMAKE",,"1","350","0.00","2024-11-02","0"
"2963","373","0","SATRIA REAR NUMBER PLATE LAMP",,"1","180","0.00","2024-11-20","0"
"2964","373","0","BULB SOCKET",,"2","10","0.00","2024-11-20","0"
"3005","377","0","POLISHING, WAX & PAINT TOUCH UP",,"1","450","0.00","2024-11-21","0"
"3013","370","0","PAPER BAG L SIZE ",,"2","10","0.00","2024-11-16","0"
"3014","370","0","POSTAGE ",,"1","23.3","0.00","2024-11-16","0"
"3015","371","0","SATRIA NEO CF AIRBOX",,"1","1600","0.00","2024-11-16","0"
"3016","371","0","LABOUR",,"1","50","0.00","2024-11-16","0"
"3017","371","0","DEPOSIT PAID",,"1","-800","0.00","2024-11-16","0"
"3018","369","0","BRAKE SWITCH",,"1","68","0.00","2024-11-16","0"
"3019","369","0","LABOUR REAR LIGHT INSTALL",,"1","15","0.00","2024-11-16","0"
"3020","372","0","EXHAUST SYSTEM FULL STAINLESS STEEL, FRONT TILL BACK",,"1","9900","0.00","2024-11-20","0"
"3021","372","0","CRANKSHAFT RE-GRID TO OVERSIZE 0.25 MM",,"1","530","0.00","2024-11-20","0"
"3022","372","0","SETTING CRANKSHAFT OIL CLEARANCE 0.038 MM",,"1","530","0.00","2024-11-20","0"
"3023","372","0","CHECK CRANKSHAFT END GAP & SPIN",,"1","180","0.00","2024-11-20","0"
"3024","372","0","PISTON & CONROD HALFCUT",,"1","400","0.00","2024-11-20","0"
"3025","372","0","TENSIONER ORIGINAL",,"1","480","0.00","2024-11-20","0"
"3026","372","0","RADIATOR FIBRE REPLACEMENT & SERVICE",,"1","290","0.00","2024-11-20","0"
"3027","372","0","DEPOSIT PAID",,"1","-6000","0.00","2024-11-20","0"
"3028","368","0","SIGNAL RELAY",,"1","60","0.00","2024-11-16","0"
"3029","362","0","INTERIOR RE-WRAP FRONT & REAR SEAT 2 TONE DARK FULL LEATHER WITH BLUE THREAD",,"1","3900","0.00","2024-11-05","0"
"3030","362","0","RE-WRAP DOOR TRIMS 2 TONE WITH BLUE THREAD",,"4","150","0.00","2024-11-05","0"
"3031","362","0","ROOF MOLDING RE-WRAP BLACK",,"1","800","0.00","2024-11-05","0"
"3032","362","0","INTERIOR SILVER UPPER TRIMS REPAINT TO BLACK",,"1","800","0.00","2024-11-05","0"
"3033","362","0","FRONT & REAR SEAT BELT RE-WRAP TO DARK BLUE",,"1","700","0.00","2024-11-05","0"
"3034","362","0","STEERING WHEEL RE-WRAP NAPPA LEATHER MIDLE RACING LINE BLUE",,"1","700","0.00","2024-11-05","0"
"3035","362","0","HEADREST EMBROIDERY - FOC",,"1","0","0.00","2024-11-05","0"
"3036","362","0","SPARE TYRE BOARD RE-WRAP ALCANTARA",,"1","300","0.00","2024-11-05","0"
"3037","362","0","DEPOSIT PAID",,"1","-5950","0.00","2024-11-05","0"
"3038","361","0","BRAKES OVERHAUL, BRAKELINES & BRAKE PAD",,"1","9200","0.00","2024-11-05","0"
"3039","361","0","ENGINE MOUNTING, SUSPENSION ARM, SUSPENSION LINK, TIE ROD END, WHEEL BEARING AND REST",,"1","0","0.00","2024-11-05","0"
"3040","361","0","POWERSTEERING HOSES ",,"1","0","0.00","2024-11-05","0"
